資料範圍,報告年度,公司代號,公司名稱,員工福利平均數(仟元/人)(每年6/2起公開),員工薪資平均數(仟元/人)(每年6/2起公開),非擔任主管職務之全時員工薪資平均數(仟元/人)(每年7/1起公開),非擔任主管職務之全時員工薪資中位數(仟元/人)(每年7/1起公開),管理職女性主管占比,職業災害人數,職業災害人數及比率-比率,職業災害-類別,火災-件數,火災-死傷人數,火災-比率(死傷人數/員工總人數),風險等級,漂綠標籤,網絡中心性,異常標籤
上市,2023,2013,中鋼構,1970.0,1735.0,1679.0,1502.0,0.0192,4.0,0.0086,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2014,中鴻,1116.0,849.0,830.0,796.0,0.0427,2.0,0.0018,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2015,豐興,1230.0,1043.0,1015.0,928.0,0.2857,11.0,0.0115,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2017,官田鋼,600.0,487.0,506.0,440.0,0.2857,9.0,0.0309,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2020,美亞,1029.0,693.0,819.0,694.0,0.0233,6.0,0.0207,被夾、被捲，被切、割，與高低溫接觸，不當動作。,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2022,聚亨,740.0,626.0,569.0,522.0,0.1081,1.0,0.009,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2023,燁輝,1067.0,803.0,866.0,842.0,0.04,1.0,0.0007,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2024,志聯,662.0,524.0,519.0,481.0,0.3077,1.0,0.0064,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2025,千興,649.0,530.0,568.0,549.0,0.4,1.0,0.0147,切、割、擦傷,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2027,大成鋼,615.0,491.0,480.0,458.0,0.2166,2.0,0.0019,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2028,威致,938.0,682.0,784.0,737.0,0.3333,7.0,0.0186,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2029,盛餘,1307.0,1025.0,1140.0,1050.0,0.0938,2.0,0.0039,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2030,彰源,805.0,682.0,655.0,581.0,0.0004,11.0,0.0763,夾捲傷、割傷、撞擊、物體飛落、不當動作等,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2031,新光鋼,1059.0,888.0,807.0,703.0,0.0573,1.0,0.0003,壓傷、物體倒塌,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2032,新鋼,645.0,507.0,520.0,494.0,0.2667,1.0,0.0062,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2033,佳大,704.0,550.0,522.0,496.0,0.1111,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2034,允強,789.0,628.0,605.0,559.0,0.1765,13.0,0.0152,職業傷害類型主要為扭傷、壓傷、切割擦傷及跌倒，本公司已採取改善措施，包含加強安全宣導、教育訓練以及提供安全上下設備 ，以降低危害發生之機率。,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2038,海光,757.0,645.0,622.0,574.0,0.0134,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2049,上銀,824.0,685.0,798.0,760.0,0.136,2.0,0.0004,交通事故、被夾被捲,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2059,川湖,796.0,679.0,669.0,498.0,0.2821,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2062,橋椿,700.0,581.0,552.0,477.0,0.4806,18.0,0.019,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2069,運錩,698.0,549.0,532.0,473.0,0.56,2.0,0.0009,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2101,南港,877.0,761.0,727.0,639.0,0.05,34.0,0.0176,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2102,泰豐,1840.0,527.0,711.0,657.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2103,台橡,1525.0,1177.0,1158.0,1042.0,0.263,6.0,0.0034,2023年台橡集團員工總計發生6 件職業傷害事件，包含滑倒骨折、捲夾撕裂傷骨折、手指夾傷、接觸化學品皮膚輕微灼傷等。,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2104,國際中橡,1895.0,1650.0,1070.0,935.0,0.224,1.0,0.004,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2105,正新,866.0,743.0,703.0,664.0,0.004,62.0,0.0716,職業傷害:因工作環境因素致勞工立即性傷害、疾病、失能、死亡。 本公司112年可紀錄職災62人包含嚴重職災3人。,0.0,0.0,0.0,高風險,漂綠,0.0005330490405117271,正常
上市,2023,2106,建大,776.0,666.0,585.0,543.0,0.14,6.0,0.0034,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2107,厚生,958.0,848.0,663.0,605.0,0.125,3.0,0.0158,本公司職安危害風險類型主要類別包含：捲夾、跌倒滑倒、割傷等。,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2108,南帝,1237.0,1068.0,1115.0,1058.0,0.0454,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2109,華豐,778.0,667.0,570.0,498.0,0.03,17.0,0.0313,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2114,鑫永銓,794.0,684.0,580.0,554.0,0.28,1.0,0.01,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2115,六暉-KY,0.0,0.0,0.0,0.0,0.2895,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2201,裕隆,1253.0,1027.0,898.0,847.0,0.0714,4.0,0.0035,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2204,中華,1284.0,1136.0,1207.0,1075.0,0.1284,20.0,0.0087,0,1.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2206,三陽工業,1415.0,1219.0,1177.0,1122.0,0.1203,2.0,0.0008,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2207,和泰車,3535.0,3118.0,2630.0,1991.0,0.2478,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2208,台船,1181.0,969.0,956.0,907.0,0.1102,7.0,0.0024,0,9.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2211,長榮鋼,1256.0,1060.0,1086.0,1044.0,0.2069,2.0,0.0331,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2227,裕日車,1445.0,1187.0,1205.0,1142.0,0.12,0.0,0.0,無,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2228,劍麟,818.0,701.0,641.0,540.0,0.1538,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2231,為升,761.0,655.0,643.0,549.0,0.1795,2.0,0.0051,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2233,宇隆,850.0,722.0,631.0,522.0,0.32,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2236,百達-KY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2239,英利-KY,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2241,艾姆勒,945.0,761.0,739.0,675.0,0.1316,5.0,0.015,上下班公路交通事故、被夾、被捲,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2243,宏旭-KY,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2247,汎德永業,1255.0,1059.0,1117.0,849.0,0.372,5.0,0.003,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2250,IKKA-KY,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2254,巨鎧精密-創,643.0,528.0,467.0,426.0,0.1818,3.0,0.0211,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2258,鴻華先進-創,1552.0,1341.0,1294.0,1083.0,0.11,9.0,0.06,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2301,光寶科,1693.0,1514.0,1414.0,1130.0,0.2318,37.0,0.0012,1. 機械安全 2. 化學品安全 3. 工作方法,1.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2302,麗正,886.0,739.0,733.0,557.0,0.0833,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2303,聯電,2227.0,2015.0,1851.0,1577.0,0.225,10.0,0.0005,走路受傷 6人、化學品接觸受傷 2人、砸/敲傷 1人、夾/壓傷 1人,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2305,全友,1099.0,927.0,807.0,790.0,0.2121,0.0,0.0,無,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2308,台達電,1881.0,1647.0,1734.0,1466.0,0.32,11.0,0.0009,損失工時職業災害 ,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2312,金寶,1892.0,1590.0,1469.0,1236.0,0.328,66.0,0.0033,本公司依據勞動部職業安全署要求申報之職業傷害類別，蒐集全球廠區職業傷害人數。職業傷害類別包含墜落、滾落、跌倒、衝撞、物體飛落、物體倒塌、被撞、被夾/捲、切割擦傷、踩踏、與高溫/低溫接觸、與有害物接觸、趕店、爆炸、物體破裂、火災、不當動作、其他傷害。,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上市,2023,2313,華通,1027.0,853.0,912.0,814.0,0.034,31.0,0.001,除上下班途中之交通事故外，傷害類別主要為以作業環境事件為主，其中設備捲夾與物體飛落出現較頻繁，均已針對各事件進行事故調查及原因分析，並請權責單位針對環境變化擬定適當改善措施及預防再發，以降低同仁及工作者作業風險，針對交通事故我們也加強員工交通安全宣導及教育訓練。,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2314,台揚,1125.0,944.0,850.0,635.0,0.358,2.0,0.0033,機台操作及安全防護不慎,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2316,楠梓電,585.0,472.0,495.0,450.0,0.38,4.0,0.0036,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2317,鴻海,2859.0,2395.0,2517.0,1772.0,0.2155,31.0,0.0077,主要為上下班交通事故(佔81%)其餘事故主要為跌倒事件,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2321,東訊,1084.0,902.0,781.0,644.0,0.119,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2323,中環,775.0,663.0,623.0,544.0,0.26,9.0,0.014,上下班交通事故5件，廠內職災4件,1.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2324,仁寶,1620.0,1406.0,1402.0,1255.0,0.2963,179.0,0.0039,主要為通勤交通意外,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上市,2023,2327,國巨,877.0,767.0,745.0,629.0,0.3399,38.0,0.004,與有害物接觸、跌倒、壓傷等,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2328,廣宇,2393.0,2013.0,1569.0,1353.0,0.125,0.0,0.0,不適用,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2329,華泰,843.0,697.0,731.0,642.0,0.4358,9.0,0.0086,2023 年華泰員工職業災害與虛驚事件統計如下，本年度嚴重職業災害為 1 件、因工傷死亡案件 0 件、一般職業災害 8 件；其中 4 件為跌倒、1 件為壓傷、2 件為被夾、1 件為割傷；虛驚事故總計為 18 件。,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2330,台積電,3015.0,2737.0,2842.0,2248.0,0.141,48.0,0.0007,碰撞傷、夾傷、跌倒、肌肉骨骼傷害、切、割、擦傷、與有害物質接觸、物體倒塌、崩塌、其他,2.0,0.0,0.0,高風險,漂綠,0.0005330490405117271,正常
上市,2023,2331,精英,1533.0,1337.0,1307.0,1120.0,0.3203,8.0,0.0123,上下班交通事故5人/工作中: 跌倒1人/切割傷1人/下背挫傷1人,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2332,友訊,1404.0,1218.0,1139.0,1040.0,0.5714,0.0,0.0,未發生職災,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2337,旺宏,1575.0,1344.0,1382.0,1173.0,0.16,4.0,0.001,主要職業傷害類型為被夾及跌倒,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2338,光罩,1102.0,938.0,995.0,849.0,0.2162,0.0,0.0,重大職災,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2340,台亞,950.0,816.0,820.0,711.0,0.2584,8.0,0.91,通勤職災,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2342,茂矽,997.0,830.0,808.0,715.0,0.264,9.0,0.0009,交通事故,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2344,華邦電,1766.0,1566.0,1589.0,1382.0,0.1105,5.0,0.0014,絆倒、割傷、夾刺、跌倒與壓傷各一件,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2345,智邦,1545.0,1367.0,1385.0,982.0,0.248,12.0,0.0022,切割、擦撞、夾捲、被砸、跌倒,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2347,聯強,1520.0,1313.0,1201.0,1030.0,0.4309,18.0,0.015,16件為上下班發生之交通事故、2件為同仁執行勤務中因自身安全疏忽發生意外事故。,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2348,海悅,1820.0,1618.0,1255.0,1058.0,0.3077,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2349,錸德,774.0,671.0,665.0,541.0,0.14,0.0,0.0,2023年無重大職災及因工死亡案例,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2351,順德,838.0,693.0,692.0,593.0,0.1053,4.0,0.0027,強化執行ISO 45001及TOSHMS職業安全衛生管理系統及外部認證，以預防職業災害事件發生。,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2352,佳世達,2001.0,1730.0,1592.0,1320.0,0.242,3.0,0.0,走路跌傷,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2353,宏碁,1715.0,1435.0,1422.0,1186.0,0.313,23.0,0.0028,分析職業傷害類別以跌倒居多，其次為燙傷及人因傷害,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2354,鴻準,2871.0,2481.0,2266.0,1553.0,0.25,12.0,0.0018,工作場所及交通,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2355,敬鵬,828.0,709.0,702.0,632.0,0.235,55.0,0.0001,墜落、跌倒、衝撞、物體飛落、被夾/被捲、被切割/擦傷、與有害物接觸,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上市,2023,2356,英業達,1330.0,1142.0,1129.0,948.0,0.2656,14.0,0.0008,物體飛落、被切割傷、跌倒、被撞、夾捲 ,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2357,華碩,1917.0,1720.0,1691.0,1375.0,0.2346,3.0,0.002,研發測試和拆解產品未遵循標準流程致手部受傷 (風扇割傷(2件)、斜口鉗劃傷(1件)，均已建立SOP並完成教育訓練宣導),0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2359,所羅門,1111.0,936.0,895.0,783.0,0.05,1.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2360,致茂,1336.0,1119.0,1154.0,1001.0,0.0776,3.0,0.0,跌倒、燒燙傷、切割夾捲,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2362,藍天,1468.0,1252.0,1206.0,1101.0,0.2805,1.0,0.0006,廠區內摔倒,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2363,矽統,2005.0,1795.0,1414.0,1310.0,0.19,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2364,倫飛,1166.0,1007.0,802.0,665.0,0.4198,3.0,0.0309,滑倒、壓傷、燙傷,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2365,昆盈,1294.0,1071.0,861.0,770.0,0.4167,0.0,0.0,無職災,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2367,燿華,766.0,640.0,593.0,544.0,0.1573,28.0,0.0062,28件,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2368,金像電,1116.0,963.0,877.0,682.0,0.361,25.0,0.3484,物體倒塌(壓砸傷)、跌倒、有害物接觸等為主要類別,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2369,菱生,685.0,555.0,588.0,531.0,0.1538,0.0,0.0,無,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2371,大同,890.0,762.0,739.0,659.0,0.2075,8.0,0.0032,跌倒2起、衝撞1起、墜落1起、感電1起、夾傷1起、物體破裂1起、被切割傷1起，合計8起。,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2373,震旦行,859.0,724.0,749.0,650.0,0.15,1.0,0.0056,夾傷,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2374,佳能,1224.0,1047.0,1148.0,1090.0,0.2105,0.0,0.0,無,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2375,凱美,1038.0,840.0,777.0,730.0,0.24,1.0,0.0005,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2376,技嘉,1489.0,1302.0,1232.0,856.0,0.2787,4.0,0.0007,作業過程中發生夾傷或割傷,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2377,微星,1708.0,1510.0,1395.0,1213.0,0.1642,23.0,0.005,一般職業傷害,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2379,瑞昱,3480.0,3167.0,3149.0,2593.0,0.0177,2.0,0.0003,跌倒、不當動作,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2380,虹光,1078.0,874.0,893.0,803.0,0.18,4.0,0.0547,上下班交通事故2件、割傷事件1件、跌倒事故1件,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2382,廣達,1851.0,1628.0,1522.0,1291.0,0.2372,120.0,0.0023,交通傷害、撞傷、壓傷、跌傷、割傷、機械傷害、扭傷與物件打擊,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上市,2023,2383,台光電,1456.0,1288.0,1070.0,805.0,0.0037,27.0,0.0063,化學品洩漏、火災、交通事件等,1.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2385,群光,2699.0,2441.0,2099.0,1808.0,0.077,23.0,0.0012,交通事故、物體飛落、被夾捲、壓傷砸傷、被刺/割/擦傷、跌倒、感電、與有害物接觸,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2387,精元,1128.0,973.0,742.0,672.0,0.0769,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2388,威盛,1995.0,1733.0,1692.0,1515.0,0.2745,0.0,0.0,無,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2390,云辰,974.0,801.0,811.0,760.0,0.2353,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2392,正崴,1283.0,1085.0,1246.0,1086.0,0.31,32.0,0.0012,切割傷,1.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2393,億光,1049.0,883.0,927.0,735.0,0.403,19.0,0.0049,跌倒、被捲夾、壓傷、夾傷、機器劃傷、皮膚過敏、擦傷,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2395,研華,1338.0,1094.0,1232.0,1059.0,0.2,20.0,0.0,上下班交通事故/跌倒/不當動作,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2397,友通,969.0,812.0,819.0,644.0,0.263,2.0,0.0001,跌倒,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2399,映泰,1127.0,963.0,868.0,742.0,0.1,0.0,0.0,當年度未發生,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2401,凌陽,1636.0,1414.0,1421.0,1246.0,0.2892,0.0,0.0,無職業災害發生,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2402,毅嘉,1012.0,884.0,592.0,493.0,0.28,1.0,0.0044,割傷,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2404,漢唐,1904.0,1735.0,1577.0,1387.0,0.1373,0.0,0.0,墜落、壓、撞傷、感電 ,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2405,輔信,1199.0,1023.0,956.0,807.0,0.1957,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2406,國碩,860.0,719.0,697.0,625.0,0.2609,0.0,0.0,無職災,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2408,南亞科,1377.0,1203.0,1220.0,1054.0,0.35,3.0,0.0008,不當動作1件、跌倒2件,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2409,友達,1274.0,1069.0,1099.0,839.0,0.2804,40.0,0.0011,滑跌倒傷、扭挫傷、刺切割傷、夾捲壓傷、砸撞擊傷、墜落傷,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2412,中華電,1712.0,881.0,1526.0,1487.0,0.2339,8.0,0.0004,跌倒、墜落、交通事故,2.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2413,環科,656.0,554.0,547.0,467.0,0.038,2.0,0.0025,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2414,精技,1109.0,942.0,875.0,788.0,0.2188,0.0,0.0,無職災發生,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2415,錩新,1370.0,1160.0,1020.0,886.0,0.3913,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2417,圓剛,1370.0,1190.0,1157.0,1114.0,0.4194,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2419,仲琦,1600.0,1355.0,1266.0,1105.0,0.2419,0.0,0.0,不適用,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2420,新巨,745.0,637.0,596.0,483.0,0.32,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2421,建準,1303.0,1096.0,1082.0,876.0,0.411,13.0,0.002,主要為人員未依規定操作機台所造成之傷害。,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2423,固緯,1222.0,1053.0,995.0,898.0,0.208,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2424,隴華,978.0,830.0,859.0,712.0,0.375,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2425,承啟,1378.0,1184.0,1036.0,910.0,0.3,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2426,鼎元,673.0,539.0,569.0,465.0,0.2976,3.0,0.0039,人力搬運1 件；跌倒1 件； 被夾、被捲 1件,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2427,三商電,1030.0,887.0,794.0,741.0,0.23,1.0,0.0012,跌倒,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2428,興勤,967.0,815.0,815.0,604.0,0.48,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2429,銘旺科,925.0,759.0,437.0,333.0,0.01,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2430,燦坤,596.0,473.0,663.0,629.0,0.2041,8.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2431,聯昌,1232.0,1034.0,976.0,837.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2432,倚天酷碁-創,1931.0,1741.0,1476.0,1277.0,0.2,0.0,0.0,不適用,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2433,互盛電,824.0,611.0,717.0,662.0,0.0392,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2434,統懋,690.0,565.0,536.0,493.0,0.125,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2436,偉詮電,1464.0,1267.0,1279.0,1202.0,0.13,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2438,翔耀,772.0,637.0,515.0,459.0,0.2857,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2439,美律,1535.0,1169.0,1116.0,812.0,0.3041,0.0,0.0,2023年無重大職業災害發生,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2440,太空梭,1084.0,898.0,857.0,761.0,0.2222,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2441,超豐,809.0,689.0,737.0,610.0,0.0701,2.0,0.0005,跌倒、其他,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2442,新美齊,1718.0,955.0,1154.0,951.0,0.1905,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2444,兆勁,645.0,525.0,516.0,468.0,0.25,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2449,京元電子,886.0,748.0,792.0,665.0,0.3342,20.0,0.0108,物理性,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2450,神腦,790.0,643.0,632.0,589.0,0.35,2.0,0.0,跌倒、燙傷,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,2451,創見,912.0,767.0,763.0,618.0,0.1705,5.0,0.0256,被切、割、擦傷4件，跌傷1件,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
