市場別,報告年度,公司代號,公司名稱,再生能源使用率,資料範圍,驗證狀態,網絡中心性,漂綠標籤,風險等級,異常標籤
上市,2022,6216,居易,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6224,聚鼎,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6225,天瀚,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6226,光鼎,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6230,尼得科超眾,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6235,華孚,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6239,力成,0.02,僅台灣地區力成科技,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2022,6243,迅杰,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6257,矽格,0.0,矽格北興廠區 中興廠區 湖口廠區,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2022,6269,台郡,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6271,同欣電,0.0,nan,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2022,6277,宏正,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6278,台表科,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6281,全國電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6282,康舒,5.69,包含合併財務報表之母子公司,ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2022,6283,淳安,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6285,啟碁,6.65,再生能源使用率計算範圍為碁總部、力行廠、南科廠、佳、新、基永昌（昆山）、基永昌（昆山）、越南廠。,ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2022,6288,聯嘉,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6405,悅城,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6409,旭隼,0.0,1.旭隼科技主要業務為不斷電系統、太陽能產品、儲能系統、變頻器、電動車充電樁等產品， 2.旭隼科技於生產製造，並未使用再生能源 ，也未使用煤炭/褐媒、天然氣、原油/柴油。 3.旭隼科技產品壽命結束後，再使用或者再生利用率均超過80%，可回收利用率均超過70%，符合歐盟WEEE指令的最新要求。 4.依IRENA的1.5°C路徑情境分析，到2050年前，按技術途徑劃分的全球二氧化碳減排量，25％依賴能源效率、25 ％依賴再生能源；而旭隼科技所有產品都具有能源效率效益、太陽能產品兼具能源效率以及再生能源效益；稱之為永續性產品。 5.請參閱本公司ESG報告及TCFD報告,ISO 14001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2022,6412,群電,9.46,使用太陽能發電與購買綠電憑證,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2022,6414,樺漢,0.0,nan,ISO 14001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2022,6415,矽力*-KY,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6416,瑞祺電通,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6426,統新,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6431,光麗-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6438,迅得,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6442,光聖,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6443,元晶,0.0,廠區用電來源為台電，廠區太陽能光電售於台電無列入,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6446,藥華藥,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6449,鈺邦,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6451,訊芯-KY,4.0,2022.1~2022.12訊芯電子科技(中山)有限公司及訊芸電子科技(中山)有限公司之廣東省中山市廠區,ISO 14001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2022,6456,GIS-KY,95.29,本公司及子公司所有廠區,ISO 9001,0.0012067578439259854,可能漂綠,低風險,正常
上市,2022,6464,台數科,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6472,保瑞,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6477,安集,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6491,晶碩,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6504,南六,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6505,台塑化,0.0,母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6515,穎崴,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6525,捷敏-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6531,愛普*,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6533,晶心科,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6541,泰福-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6550,北極星藥業-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6552,易華電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6558,興能高,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6573,虹揚-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6579,研揚,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6581,鋼聯,8.3111,僅母公司,Unknown,0.0012067578439259854,無漂綠跡象,高風險,正常
上市,2022,6582,申豐,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6585,鼎基,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6591,動力-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6592,和潤企業,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6598,ABC-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6605,帝寶,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6606,建德工業,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6625,必應,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6641,基士德-KY,50.238,合併報表之子公司之一-川源(中國)平湖廠區,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6655,科定,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6657,華安,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6666,羅麗芬-KY,0.0,nan,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2022,6668,中揚光,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6669,緯穎,27.73,母公司及全球主要營運與製造廠區(緯穎科技墨西哥子公司),ISO 9001,0.0012067578439259854,可能漂綠,低風險,正常
上市,2022,6670,復盛應用,0.78,桃園廠,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2022,6671,三能-KY,0.0,合併財務報表之母子公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6672,騰輝電子-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6674,鋐寶科技,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6689,伊雲谷,2.4217,母公司,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2022,6691,洋基工程,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6695,芯鼎,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6698,旭暉應材,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6706,惠特,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6715,嘉基,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6719,力智,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6743,安普新,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6753,龍德造船,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6754,匯僑設計,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6756,威鋒電子,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6768,志強-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6770,力積電,0.0,母公司,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2022,6776,展碁國際,0.0,申報公司及100%持股子公司及博瑞達總部,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2022,6781,AES-KY,54.0,資料涵蓋範圍包含合併財務報表之母子公司，使用太陽能發電與購買綠電憑證,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2022,6782,視陽,6.28,範疇二,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2022,6789,采鈺,36.6,采鈺新竹廠區,ISO 9001,0.0012067578439259854,可能漂綠,低風險,正常
上市,2022,6790,永豐實,0.0,nan,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2022,6792,詠業,0.0,母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6796,晉弘,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6799,來頡,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6806,森崴能源,0.6,"涵蓋森崴能源母公司頂埔大樓8F總部及一處台南歸仁辦公室據點，另本公司無直接使用再生能源，使用電力皆來自台電供電，另有購買2022年綠電憑證(T-REC)2張，共2,000度電。",Unknown,0.0016090104585679806,無漂綠跡象,高風險,正常
上市,2022,6807,峰源-KY,19.3548,主要生產基地,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6830,汎銓,0.0,合併財務報表之母子公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6834,天二科技,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6835,圓裕,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6838,台新藥,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6854,錼創科技-KY創,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6861,睿生光電,0.0,僅母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,6862,三集瑞-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6863,永道-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6869,雲豹能源,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6873,泓德能源,11.0,包含合併財務報表之母子公司,Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上市,2022,6919,康霈*,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6923,中台,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6958,日盛台駿,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6962,ITH-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6969,成信實業*-創,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,6988,威力暘-創,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,7705,三商餐飲,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8011,台通,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8016,矽創,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8021,尖點,0.21,僅母公司,Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上市,2022,8028,昇陽半導體,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8033,雷虎,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8039,台虹,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,8046,南電,0.0,母公司,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8070,長華*,0.0,包含合併財務報表之母子公司,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8072,陞泰,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8081,致新,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8101,華冠,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8103,瀚荃,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8104,錸寶,1.44,母公司-錸寶,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2022,8105,凌巨,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8110,華東,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8112,至上,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8114,振樺電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8131,福懋科,0.0,nan,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2022,8150,南茂,0.0017,母公司(台灣六個廠區),ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2022,8163,達方,5.1817,母公司(台灣廠區及中國廠區),Unknown,0.0012067578439259854,無漂綠跡象,高風險,正常
上市,2022,8201,無敵,0.0,母公司,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8210,勤誠,5.4,邊界為總部/嘉義廠/勤昆廠/前盛廠,Unknown,0.0012067578439259854,無漂綠跡象,高風險,正常
上市,2022,8213,志超,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8215,明基材,13.093,包含合併財務報表之母子公司,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2022,8222,寶一,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8249,菱光,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8261,富鼎,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8271,宇瞻,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8341,日友,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8367,建新國際,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8374,羅昇,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8404,百和興業-KY,36.2991,江蘇百宏複合材料科技股份有限公司(原公司名稱:無錫百和織造股份有限公司)、東莞百宏實業有限公司、越南百宏責任有限公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,8411,福貞-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8422,可寧衛,0.0,nan,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2022,8429,金麗-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8438,昶昕,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8442,威宏-KY,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,8443,阿瘦,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8454,富邦媒,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8462,柏文,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8463,潤泰材,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8464,億豐,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8466,美吉吉-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8467,波力-KY,15.6,2022年,ISO 14001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2022,8473,山林水,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8476,台境*,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8478,東哥遊艇,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8481,政伸,2.88,僅母公司,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2022,8482,商億-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8488,吉源-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8499,鼎炫-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8926,台汽電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8940,新天地,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,8996,高力,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9103,美德醫療-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,910322,康師傅-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9105,泰金寶-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,910861,神州-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9110,越南控-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,911608,明輝-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,911622,泰聚亨-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,911868,同方友友-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,912000,晨訊科-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9136,巨騰-DR,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9802,鈺齊-KY,3.8633,台灣總部、中國和誠廠、柬埔寨齊鼎廠、越南鈺齊廠,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2022,9902,台火,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9904,寶成,12.7419,本公司製鞋廠區,ISO 14001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2022,9905,大華,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9906,欣巴巴,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9907,統一實,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9908,大台北,0.0,nan,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2022,9910,豐泰,12.7179,包含合併財務報表之母子公司,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2022,9911,櫻花,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9912,偉聯,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9914,美利達,0.0,僅母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,9917,中保科,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9918,欣天然,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9919,康那香,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,9921,巨大,7.33,巨大集團大中華區所有自行車生產據點,Unknown,0.0012067578439259854,無漂綠跡象,高風險,正常
上市,2022,9924,福興,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9925,新保,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9926,新海,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9927,泰銘,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9928,中視,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9929,秋雨,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9930,中聯資源,0.0,nan,ISO 9001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2022,9931,欣高,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9933,中鼎,2.0,母公司總部大樓,ISO 14001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2022,9934,成霖,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,9935,慶豐富,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,9937,全國,0.0,涵蓋本公司所有營運據點及出租加油站予本公司之100%子公司埔祥開發(股)公司及上員(股)公司。,Unknown,0.0012067578439259854,可能漂綠,高風險,正常
上市,2022,9938,百和,2.0438,僅母公司,ISO 9001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2022,9939,宏全,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9940,信義,3.0852,信義房屋股份有限公司,ISO 14001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2022,9941,裕融,0.0,母公司+子公司新鑫、裕富數位,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,9942,茂順,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9943,好樂迪,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,9944,新麗,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9945,潤泰新,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2022,9946,三發地產,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9955,佳龍,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2022,9958,世紀鋼,0.0,nan,ISO 9001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2023,1101,台泥,0.0006,台灣及中國大陸水泥事業，包含台灣及中國大陸之水泥廠與營運辦公室、台灣製品廠(不含轄下發貨站)、萬青水泥、Hong Kong Cement,ISO 50001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2023,1102,亞泥,0.0001,亞洲水泥個體公司,ISO 50001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2023,1103,嘉泥,0.0,nan,ISO 50001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2023,1104,環泥,0.0,母公司,其他(確信準則3000號「非屬歷史性財務資訊查核或核閱之確信案件」),0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2023,1108,幸福,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2023,1109,信大,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2023,1110,東泥,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2023,1201,味全,0.0,nan,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2023,1203,味王,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2023,1210,大成,0.0,大成長城各事業處,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2023,1213,大飲,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2023,1215,卜蜂,0.0014,南投肉食品加工廠、台中飼料廠、高雄飼料廠、雲林飼料廠,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2023,1216,統一,1.4e-05,母公司,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2023,1217,愛之味,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2023,1218,泰山,0.6034,食品廠,Unknown,0.0012067578439259854,無漂綠跡象,高風險,正常
上市,2023,1219,福壽,0.0,nan,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2023,1220,台榮,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2023,1225,福懋油,0.0,母公司,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2023,1227,佳格,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2023,1229,聯華,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2023,1231,聯華食,0.0,nan,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上市,2023,1232,大統益,0.003552,僅母公司,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2023,1233,天仁,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2023,1234,黑松,0.0136,母公司(含台北總公司、中壢廠、斗六廠),ISO 50001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2023,1235,興泰,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2023,1236,宏亞,0.05,宏亞八德廠,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2023,1256,鮮活果汁-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2023,1301,台塑,0.0,母公司,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上市,2023,1303,南亞,1e-05,僅母公司,ISO 50001,0.0028157683024939663,無漂綠跡象,低風險,正常
上市,2023,1304,台聚,0.0,高雄廠,ISO 50001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2023,1305,華夏,0.0,華夏頭份總廠、台氯林園廠、華聚林園廠,ISO 50001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2023,1307,三芳,0.63,合併財務報表之母子公司,Unknown,0.0012067578439259854,無漂綠跡象,高風險,正常
上市,2023,1308,亞聚,0.0,林園廠,ISO 50001,0.0012067578439259854,無漂綠跡象,低風險,正常
上市,2023,1309,台達化,0.0,前鎮廠、林園廠、頭份廠及中山廠,ISO 50001,0.0008045052292839903,無漂綠跡象,低風險,正常
上市,2023,1310,台苯,0.002243,高雄廠總用電量,Unknown,0.0008045052292839903,無漂綠跡象,高風險,正常
上市,2023,1312,國喬,0.0,nan,Unknown,0.0008045052292839903,可能漂綠,高風險,正常
上市,2023,1313,聯成,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
