市場別,報告年度,公司代號,公司名稱,用水量,資料範圍,用水密集度,用水密集度-單位,驗證狀態,網絡中心性,漂綠標籤,風險等級,異常標籤
上市,2023,1419.0,新紡,63799.2,大溪廠及大園廠,20.182,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1423.0,利華,0.0,nan,0.0,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1432.0,大魯閣,172671.0,尚未盤點，將於2024年開始盤點，並於2025年揭露,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1434.0,福懋,4108000.0,台灣廠區,186.63,公噸/百萬元營業額,ISO 46001,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1435.0,中福,206.02,全公司,0.0,,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1436.0,華友聯,0.193,僅母公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1437.0,勤益控,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1438.0,三地開發,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1439.0,雋揚,1006.2606,母公司,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1440.0,南紡,678210.0,本公司個體,70.0,公噸/百萬元營業額,其他(ISO14001),0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1441.0,大東,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1442.0,名軒,231.124,母公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1443.0,立益物流,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1444.0,力麗,389473.7,化纖總廠、假撚總廠,1.5446,公噸/產品,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1445.0,大宇,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1446.0,宏和,15432.0,母公司,120.5625,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1447.0,力鵬,4541830.0,楊梅廠區、彰化尼龍總廠、彰化紡織廠,39.9712,公噸/產品,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1449.0,佳和,1742978.0,原水,0.385,公噸/產品,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1451.0,年興,2186971.0,台灣後龍廠區+越南成衣廠區+墨西哥紡織廠+賴索托成衣廠+賴索托紡織廠,343.9274,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1452.0,宏益,36815.0,包含合併財務報表之母子公司,1.9957,公噸/產品,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1453.0,大將,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1454.0,台富,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1455.0,集盛,512364.0,一至五廠區,3.35,公噸/產品,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1456.0,怡華,1759.464,台南官田廠,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1457.0,宜進,3611.0,「宜進實業股份有限公司及子公司(光明絲織廠股份有限公司、宏洲纖維工業股份有限公司、億東纖維股份有限公司、欣懋投資股份有限公司、大田國際開發股份有限公司、大宜國際開發股份有限公司) 台北公司,3.8333,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1459.0,聯發,5825.0,工廠,9.1,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1460.0,宏遠,1835252.0,母公司,183.4804,公噸/產品,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1463.0,強盛,402000.0,母公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1464.0,得力,1707.81,僅母公司,0.08,公噸/產品,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1465.0,偉全,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1466.0,聚隆,185535.0,涵蓋聚隆纖維股份有限公司「埔鹽廠」、「芳苑廠」、「斗六廠」，地理位置範圍分別為「彰化縣埔鹽鄉永樂村番金路 94 號」、「彰化縣芳苑鄉後寮村工區路 45 號」、「雲林縣斗六市斗工十路 150 號」,94.3917,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1467.0,南緯,40590.0,台灣總部、越南產區,27.3,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1468.0,昶和,600.073,百萬元營業額,22.0,公噸/產品,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1470.0,大統新創,537382.0,合併財務報表之母子公司之桃園廠區,158.0,公噸/產品,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1471.0,首利,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1472.0,三洋實業,9720.0,包含集團總部及全國承攬的在建案工地,55.54,其他(年度人均),Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1473.0,台南,16987.0,臺南企業總部,0.261,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1474.0,弘裕,15059.0,弘裕企業公司(伸港廠、全興廠、和美廠),9.8533,公噸/產品,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1475.0,業旺,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1476.0,儒鴻,2431033.0,包含合併財務報表之母子公司,78.954,公噸/百萬元營業額,ISO 46001,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1477.0,聚陽,676633.0,"聚陽股份有限公司(總公司)、 Leader Garments Corp.、 Moha Garments Co., Ltd.、 Triple Garment(Vietnam) Co., Ltd.、 Makalot Garments(Vietnam) Co., Ltd.、 Makalot Garments(Cambodia) Co., Ltd.、 PT. Glory Industrial Semarang、  PT. Starlight Garment Semarang、 Leader Garment(Vietnam) Co., Ltd.、 Jiaxing Ruiyang Garment Co.,  Ltd.、 Jiaxing Rising Garment Co., Ltd.、 Jiaxing Suntex Garment Co., Ltd. ",20.85,公噸/百萬元營業額,其他(ISO 14046(驗證範圍-聚陽台北總公司) 、ISAE3000(下述資料邊界範圍)),0.005621301775147929,無漂綠跡象,高風險,正常
上市,2023,1503.0,士電,204.79,揭露範疇以本公司四大事業群(三廠區)為主，不包含台北總部及各地分公司。,0.008,其他(百萬公升/百萬元營業額),Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1504.0,東元,86940.0,台灣地區、大陸/越南地區、美國地區、義大利地區 ,1.5,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1506.0,正道,13295.0,僅統計母公司(正道工業仁德廠區)用水量,14.1738,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1512.0,瑞利,0.0,nan,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1513.0,中興電,17151000.0,112年度,774.4908,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1514.0,亞力,24729.0,僅母公司，其中含總公司、新莊廠、楊梅廠,2.7214,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1515.0,力山,6877.0,母公司,1.0252,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1516.0,川飛,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1517.0,利奇,4759.3029,利奇機械工業股份有限公司 總公司：彰化市石牌里石牌路一段112號 南崗廠：南投縣南投市南崗工業區工業南五路8號,3.4902,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1519.0,華城,58583.0,包含合併財務報表之母子公司,64.804,其他(公噸/人),Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1521.0,大億,49832.0,總公司：台南市南區新信路11號 金茂廠：台南市南區新樂路39號1-3樓,10.8,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1522.0,堤維西,97012.0,水費單,7.6604,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1524.0,耿鼎,72434.0,母公司,0.0374,公噸/產品,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1525.0,江申,16010.0,母公司,10.0188,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1526.0,日馳,12021.0,日馳企業股份有限公司,12.0794,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1527.0,鑽全,0.0,nan,0.0,,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1528.0,恩德,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1529.0,樂事綠能,3312.0,楊梅工廠,4.4021,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1530.0,亞崴,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1531.0,高林股,49645.0,桃園廠與高銀廠,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1532.0,勤美,478768.0,勤美金屬成型事業處、蘇州勤美達精密機械有限公司(CMS)、勤威(天津)工業有限公司(CMW)、蘇州勤堡精密機械有限公司(CMB)及勤美達（武漢）精密機械有限公司(CMH),0.0,,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1533.0,車王電,8934.0,台灣母公司,15.7828,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1535.0,中宇,19779.0,包含合併財務報表之母子公司,2.0267,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1536.0,和大,0.0,nan,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1537.0,廣隆,316178.0,包含合併財報報表之母子公司,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1538.0,正峰,3288.0,水費單,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1539.0,巨庭,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1540.0,喬福,1386.0,母公司,2.4104,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1541.0,錩泰,34950.0,包含財務報表之母子公司,8.6,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1558.0,伸興,189230.0,合併財務報表之母子公司(不含宇隆、喜佳、三道),0.11,公噸/產品,其他(ESG報告書AA1000),0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1560.0,中砂,1519104.0,母公司,256.65,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1563.0,巧新,660410.0,僅母公司,84.8965,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1568.0,倉佑,14330.0,母公司,0.012,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1582.0,信錦,0.0,nan,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1583.0,程泰,30351.996,"程泰機械(全公司,含中科廠/嘉義廠/工業區廠)",0.0,,Unknown,0.001183431952662722,無漂綠跡象,高風險,正常
上市,2023,1587.0,吉茂,20526.0,母公司,0.0,,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1589.0,永冠-KY,274898.0,合併財務報表之母子公司,31.7031,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1590.0,亞德客-KY,1010774.0,考量揭露訊息之重大性以及實際管理需求，涵蓋主要銷售據點、主要生產基地和營運總部，合計揭露比重佔 2023 年合併營業收入達96%，亦達2023年度生產產值100%。,33.8879,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1597.0,直得,36954.0,母公司,46.4257,公噸/百萬元營業額,其他(ISO14001),0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1598.0,岱宇,15567.0,彰化本廠、二廠、五廠、台中辦公室,0.5001,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1603.0,華電,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1604.0,聲寶,57390.0,聲寶股份有限公司及德寶家電股份有限公司,55.3423,其他(取水量公噸/員工人數),Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1605.0,華新,14124954.08,華新麗華股份有限公司個體公司及子公司( 包括東莞華新、上海華新、江陰華新、江陰合金、煙台華新、常熟華新、華新精密),13.7635,公噸/產品,ISO 46001,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1608.0,華榮,88928.0,高楠廠生產工廠,12.4986,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1609.0,大亞,115773.0,大亞公司(個體),2.9246,公噸/產品,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1611.0,中電,0.0,nan,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1612.0,宏泰,58900.0,僅母公司,9.52,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1614.0,三洋電,61714.0,台灣三洋電機股份有限公司及三洋全能股份有限公司,10.7224,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1615.0,大山,0.0,nan,0.0,,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1616.0,億泰,0.0,nan,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1617.0,榮星,35724.0,台南市仁德區中正路三段231號、台北市松山區復興北路181號13樓之3所有管理製程及設施，包括辦公區、生產線及倉儲等,25.4264,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1618.0,合機,0.0,nan,0.0,,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1626.0,艾美特-KY,218.56,主要營運據點艾美特電器（深圳）有限公司、艾美特電器（九江）有限公司,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1702.0,南僑,1773902.0,涵蓋台灣、中國大陸、泰國地區之製造單位及台灣、中國大陸餐飲事業,0.0864,其他(公噸/千元),Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1707.0,葡萄王,355182.0,台灣區(葡萄王生技+葡眾企業) ,33.4,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1708.0,東鹼,513050.0,僅母公,0.087,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1709.0,和益,150140.0,母公司及子公司聯超、和協,15.9176,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1710.0,東聯,1581.036,林園廠,152.872,公噸/百萬元營業額,ISO 46001,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1711.0,永光,593900.0,桃園地區四個廠區、新竹全通科技、大陸地區的蘇州永光，已取得ISO 14001認證之生產型廠區及子公司,0.0,,ISO 46001,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1712.0,興農,653683.4604,母公司王田廠、王田二廠、王田三廠、生物工廠、大肚廠、彰濱廠,34.201,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1713.0,國化,182.22,國泰化工廠,148.0297,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1714.0,和桐,12.413,母公司,0.0004,公噸/產品,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1717.0,長興,744180.0,母公司個體(包含母公司個體之生產廠區及營業據點)、大陸子公司生產廠區及營業據點、馬來西亞子公司生產廠區及營業據點。,1.49,公噸/產品,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1718.0,中纖,2079.0,中國人造纖維股份有限公司高雄總廠(含汽電二廠),0.504,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1720.0,生達,146563.0,生達一廠+生達二廠,49.0177,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1721.0,三晃,203140.0,僅母公司,13.4334,公噸/產品,其他(確信準則3000號),0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1722.0,台肥,0.0,nan,0.0,,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1723.0,中碳,277200.0,母公司,34.26,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1725.0,元禎,2814.0,母公司,0.3753,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1726.0,永記,58900.0,20230101~20231231,0.0,,其他(ISO14001),0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1727.0,中華化,373353.0,廠區總取水量,2.5656,公噸/產品,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1730.0,花仙子,855.0,台北總公司,0.4258,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1731.0,美吾華,61800.38,台北總公司、台中及高雄服務中心及楊梅工廠及物流中心,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1732.0,毛寶,17155.0,母公司,30.97,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1733.0,五鼎,46514.0,全廠,0.0501,其他(每千片試片),Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1734.0,杏輝,133002.0,母公司,0.0448,其他(公噸/仟元營業額),Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1735.0,日勝化,38719.0,僅母公司(南崗廠、大園廠),2.308,公噸/產品,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1736.0,喬山,257370.0,集團總部與台灣廠、上海廠、越南廠之地下水與第三方用水,10.3847,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1737.0,臺鹽,33147.0,台鹽公司112年度環境會計年度列帳資料、自來水,10.4602,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1752.0,南光,113455.0,總公司與台北辦公室年度總用水量，含民生用水,52.7698,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1760.0,寶齡富錦,106480.0,平鎮廠+正峰大園廠,0.0,,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1762.0,中化生,187322.0,「中化合成生技股份有限公司」的生產製程、生產設施及營業活動之溫室氣體排放之責任界限,91.8862,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1773.0,勝一,372896.0,母公司,41.4836,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1776.0,展宇,9403.0,僅母公司,15.8834,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1783.0,和康生,1.8,母公司,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1786.0,科妍,26606.0,母公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1789.0,神隆,149839.0,僅母公司南科廠(台南市善化區南科八路一號) ,0.0077,其他(百萬公升/公斤),Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1795.0,美時,111572.0,台灣南投廠、韓國公州廠及韓國鄉南廠,6.58,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1802.0,台玻,1970419.0,台灣各廠區,1970419.0,公噸/產品,ISO 46001,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1805.0,寶徠,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1806.0,冠軍,258228.0,苗栗縣造橋鄉豐湖村一鄰乳姑山2號,0.0258,公噸/產品,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1808.0,潤隆,223.0,本公司台北辦公室,0.0073,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1809.0,中釉,11659.0,竹東廠：地址位於新竹縣竹東鎮頭重里中興路四段136號、竹東廠附設宿舍：新竹縣竹東鎮民生路86號、鶯歌廠：桃園市八德 區興豐路2345巷86號、苗栗廠及苗栗廠辦公室：苗栗縣通霄鎮通灣里65之18號。,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1810.0,和成,206876.0,112年度,65.9287,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1817.0,凱撒衛,1852.0,台灣地區,0.7408,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1903.0,士紙,6.27,本公司用水包含員工生活用水、旅館與餐經經營用水，水源皆屬於水庫之自來水。,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1904.0,正隆,2737107.0,母公司,9.47,公噸/產品,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,1905.0,華紙,28159000.0,母公司個體中華紙漿臺灣生產據點(觀音廠、久堂廠、花蓮廠、台東廠及營業據點)及海外子公司(廣東鼎豐紙業、肇慶鼎豐林業、貴州元豐林業有限公司),19.4,公噸/產品,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1906.0,寶隆,179.12,本公司,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,1907.0,永豐餘,44677860.0,永豐餘林漿紙、工紙紙器、消費品三大事業群之所有生產據點。,9.8209,公噸/產品,其他(ISO 14001),0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,1909.0,榮成,57928880.0,母公司,3.75,公噸/產品,其他(用水回收率),0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,2002.0,中鋼,40962122.0,以中鋼公司小港廠(含第三冷軋廠)為用水範圍,5.04,公噸/產品,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,2006.0,東和鋼鐵,2098137.0,母公司,1.1689,其他(公噸/鋼胚產量),其他(ISO14001),0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,2007.0,燁興,128310.0,本公司,0.018,其他(百萬公升/百萬元營業額),Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,2008.0,高興昌,29845.0,個別財報(本公司無子公司) 高雄總公司、屏東分公司、台北分公司,0.878,公噸/產品,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,2009.0,第一銅,156742.2209,第一伸銅科技股份有限公司臨海廠,0.7189,公噸/產品,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,2010.0,春源,86384.0,春源鋼鐵母公司在台灣之營運據點,0.0002,公噸/產品,其他(ISO14001),0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,2012.0,春雨,177940.0,本廠,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,2013.0,中鋼構,34420.0,母公司,1.83,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,2014.0,中鴻,1111034.0,112/1/1~112/12/31(中鴻公司),29.4212,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,2015.0,豐興,1756986.0,僅母公司,50.3694,公噸/百萬元營業額,其他(ISO 14001:2015),0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,2017.0,官田鋼,160133.4,母公司,70.6991,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,2020.0,美亞,6592.0,埔心總廠,0.94,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,2022.0,聚亨,37718.0,母公司(一廠 ; 二廠 ; 三廠),0.6122,公噸/產品,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,2023.0,燁輝,336080.0,母公司,13.63,公噸/百萬元營業額,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,2024.0,志聯,136122.0,公司＋工廠,148.6048,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,2025.0,千興,29886.0,僅母公司,0.0405,其他(公噸/千元營業額),Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,2027.0,大成鋼,95825.5439,母公司,10.039,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,2028.0,威致,563540.0,個別公司,1.0614,公噸/產品,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,2029.0,盛餘,434255.0,僅母公司,0.37,公噸/產品,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,2030.0,彰源,106611.0,2023年一廠、二廠、三廠、元山、元富廠、大連廠、員製課、南營部、北營部。,1.1759,公噸/產品,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,2031.0,新光鋼,19696.0,新光鋼鐵股份有限公司(觀音廠、彰濱廠、高雄廠),1.4496,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,2032.0,新鋼,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,2033.0,佳大,24459.2,母公司,0.0,,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,2034.0,允強,125088.0,僅母公司,0.9672,公噸/產品,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上市,2023,2038.0,海光,81875.0,工業水使用,8.8447,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,2049.0,上銀,594102.0,1.全公司2023年1月到12月 2.驗證範圍僅有營運總部，覆蓋率7.69%,0.034,公噸/百萬元營業額,ISO 46001,0.0008875739644970415,無漂綠跡象,高風險,正常
上市,2023,2059.0,川湖,49980.0, 母公司及子公司川益科技(股)公司兩個廠區,0.0194,其他(平方公尺產品表面積),Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上市,2023,2062.0,橋椿,116064.0,2023/1/1~12/31,0.045,公噸/產品,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
