市場別,報告年度,公司代號,公司名稱,薪酬委員會席次,薪酬委員會獨立董事席次,薪酬委員會出席率,審計委員會席次,審計委員會出席率,網絡中心性,風險等級,漂綠標籤,異常標籤
上市,2023,6606,建德工業,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6625,必應,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,6641,基士德-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6645,金萬林-創,3,3,1.0,3,0.958,0.0005452562704471102,低風險,正常,正常
上市,2023,6655,科定,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,6657,華安,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6658,聯策,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6666,羅麗芬-KY,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6668,中揚光,3,3,0.8889,3,0.9444,0.0005452562704471102,低風險,正常,正常
上市,2023,6669,緯穎,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6670,復盛應用,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6671,三能-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6672,騰輝電子-KY,3,3,1.0,3,0.03,0.0005452562704471102,低風險,正常,正常
上市,2023,6674,鋐寶科技,3,3,0.8333,3,0.8333,0.0005452562704471102,低風險,正常,正常
上市,2023,6689,伊雲谷,3,2,1.0,2,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6691,洋基工程,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6695,芯鼎,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6698,旭暉應材,4,4,0.9167,4,0.9643,0.0005452562704471102,中風險,正常,正常
上市,2023,6706,惠特,3,3,1.0,3,0.94,0.0005452562704471102,低風險,正常,正常
上市,2023,6715,嘉基,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上市,2023,6719,力智,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上市,2023,6742,澤米,3,3,1.0,3,0.963,0.0005452562704471102,低風險,正常,正常
上市,2023,6743,安普新,4,4,0.875,4,0.9167,0.0005452562704471102,中風險,正常,正常
上市,2023,6753,龍德造船,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6754,匯僑設計,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6756,威鋒電子,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6757,台灣虎航-創,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6768,志強-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6770,力積電,3,3,1.0,5,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6771,平和環保-創,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6776,展碁國際,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,6781,AES-KY,3,3,0.8333,4,0.9166,0.0005452562704471102,低風險,正常,正常
上市,2023,6782,視陽,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6789,采鈺,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,6790,永豐實,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6792,詠業,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6794,向榮生技-創,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上市,2023,6796,晉弘,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,6799,來頡,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6805,富世達,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6806,森崴能源,3,3,1.0,3,0.9048,0.0005452562704471102,低風險,正常,正常
上市,2023,6807,峰源-KY,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,6830,汎銓,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6834,天二科技,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6835,圓裕,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6854,錼創科技-KY創,3,3,0.8889,4,0.9444,0.0005452562704471102,低風險,正常,正常
上市,2023,6861,睿生光電,3,3,0.8889,3,0.9333,0.0005452562704471102,低風險,正常,正常
上市,2023,6863,永道-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6869,雲豹能源-創,3,3,0.85,4,0.97,0.0005452562704471102,低風險,正常,正常
上市,2023,6873,泓德能源-創,3,3,0.9333,3,0.9333,0.0005452562704471102,低風險,正常,正常
上市,2023,6890,來億-KY,3,3,0.01,3,0.01,0.0005452562704471102,低風險,正常,正常
上市,2023,6901,鑽石投資,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6902,走著瞧-創,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6906,現觀科,4,4,0.94,4,0.86,0.0005452562704471102,中風險,正常,正常
上市,2023,6914,阜爾運通,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6916,華凌,4,4,0.9583,4,0.9,0.0005452562704471102,中風險,正常,正常
上市,2023,6928,攸泰科技,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6933,AMAX-KY,4,4,0.8125,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,6937,天虹,3,3,0.9333,4,0.9667,0.0005452562704471102,低風險,正常,正常
上市,2023,6949,沛爾生醫-創,0,0,0.0,0,0.0,0.0005452562704471102,低風險,正常,異常
上市,2023,6951,青新-創,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6952,大武山,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,6957,裕慶-KY,4,4,0.9773,4,0.9722,0.0005452562704471102,中風險,正常,正常
上市,2023,8011,台通,3,3,0.8667,4,0.8571,0.0005452562704471102,低風險,正常,正常
上市,2023,8016,矽創,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8021,尖點,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8028,昇陽半導體,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8033,雷虎,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8039,台虹,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8046,南電,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8070,長華*,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8072,陞泰,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,8081,致新,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8101,華冠,3,3,1.0,3,0.92,0.0005452562704471102,低風險,正常,正常
上市,2023,8103,瀚荃,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8104,錸寶,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8105,凌巨,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8110,華東,3,2,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8112,至上,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8114,振樺電,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8131,福懋科,3,2,0.7778,2,0.75,0.0005452562704471102,低風險,正常,正常
上市,2023,8150,南茂,3,3,0.9444,5,0.9667,0.0005452562704471102,低風險,正常,正常
上市,2023,8162,微矽電子,4,4,1.0,4,0.9474,0.0005452562704471102,中風險,正常,正常
上市,2023,8163,達方,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,8201,無敵,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8210,勤誠,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8213,志超,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8215,明基材,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,8222,寶一,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,8249,菱光,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8261,富鼎,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8271,宇瞻,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8341,日友,4,4,0.9091,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,8367,建新國際,4,4,1.0,4,0.95,0.0005452562704471102,中風險,正常,正常
上市,2023,8374,羅昇,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8404,百和興業-KY,4,4,1.0,4,0.9318,0.0005452562704471102,中風險,正常,正常
上市,2023,8411,福貞-KY,3,3,0.8333,4,0.9091,0.0005452562704471102,低風險,正常,正常
上市,2023,8422,可寧衛,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,8429,金麗-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8438,昶昕,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8442,威宏-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8443,阿瘦,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8454,富邦媒,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8462,柏文,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8463,潤泰材,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8464,億豐,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8466,美吉吉-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8467,波力-KY,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上市,2023,8473,山林水,3,3,1.0,3,0.9629,0.0005452562704471102,低風險,正常,正常
上市,2023,8476,台境,3,3,0.9167,4,0.9375,0.0005452562704471102,低風險,正常,正常
上市,2023,8478,東哥遊艇,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8481,政伸,3,3,0.8333,3,0.9333,0.0005452562704471102,低風險,正常,正常
上市,2023,8482,商億-KY,4,4,0.8571,4,0.9411,0.0005452562704471102,中風險,正常,正常
上市,2023,8487,愛爾達,4,4,0.9167,4,0.9444,0.0005452562704471102,中風險,正常,正常
上市,2023,8488,吉源-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8499,鼎炫-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8926,台汽電,4,3,0.9286,3,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,8940,新天地,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,8996,高力,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9802,鈺齊-KY,3,3,1.0,5,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9902,台火,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9904,寶成,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9905,大華,3,3,0.8333,3,0.8333,0.0005452562704471102,低風險,正常,正常
上市,2023,9906,欣巴巴,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上市,2023,9907,統一實,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9908,大台北,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9910,豐泰,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,9911,櫻花,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9912,偉聯,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上市,2023,9914,美利達,3,2,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9917,中保科,3,2,0.88,3,0.73,0.0005452562704471102,低風險,正常,正常
上市,2023,9918,欣天然,3,2,1.0,5,0.9,0.0005452562704471102,低風險,正常,正常
上市,2023,9919,康那香,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,9921,巨大,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9924,福興,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9925,新保,3,3,1.0,4,0.95,0.0005452562704471102,低風險,正常,正常
上市,2023,9926,新海,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9927,泰銘,5,3,1.0,3,1.0,0.0005452562704471102,中風險,正常,異常
上市,2023,9928,中視,3,2,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9929,秋雨,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9930,中聯資源,3,3,1.0,5,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9931,欣高,3,3,0.8889,3,0.9167,0.0005452562704471102,低風險,正常,正常
上市,2023,9933,中鼎,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,9934,成霖,5,3,0.92,4,0.9286,0.0005452562704471102,中風險,正常,異常
上市,2023,9935,慶豐富,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9937,全國,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9938,百和,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,9939,宏全,3,3,0.83,3,0.89,0.0005452562704471102,低風險,正常,正常
上市,2023,9940,信義,4,4,0.9063,4,0.9167,0.0005452562704471102,中風險,正常,正常
上市,2023,9941,裕融,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,9942,茂順,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上市,2023,9943,好樂迪,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9944,新麗,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9945,潤泰新,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9946,三發地產,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上市,2023,9955,佳龍,3,2,1.0,4,0.9167,0.0005452562704471102,低風險,正常,正常
上市,2023,9958,世紀鋼,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1240,茂生農經,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1259,安心,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1264,德麥,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1268,漢來美食,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1336,台翰,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,1565,精華,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1569,濱川,3,3,0.83,3,0.93,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1570,力肯,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1580,新麥,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1584,精剛,3,3,0.9167,4,0.9643,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1586,和勤,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,1591,駿吉-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1593,祺驊,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,1595,川寶,3,3,1.0,3,0.9048,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1599,宏佳騰,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,1742,台蠟,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1777,生泰,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1781,合世,3,3,1.0,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1784,訊聯,3,3,0.9167,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1785,光洋科,4,4,1.0,3,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,1788,杏昌,3,3,0.8,3,0.8,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1796,金穎生技,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1799,易威,3,3,1.0,4,0.9615,0.0005452562704471102,低風險,正常,正常
上櫃,2023,1813,寶利徠,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,1815,富喬,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2035,唐榮公司,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2061,風青,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2063,世鎧,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2064,晉椿,3,3,0.8889,3,0.8667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2065,世豐,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2066,世德,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2067,嘉鋼,3,3,0.9523,3,0.9394,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2070,精湛,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2073,雄順,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2221,大甲,3,3,0.6667,3,0.8333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2230,泰茂,3,3,0.8667,3,0.8667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2235,謚源,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2596,綠意,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2640,大車隊,4,4,0.9545,4,0.9545,0.0005452562704471102,中風險,正常,正常
上櫃,2023,2641,正德,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2643,捷迅,3,3,0.89,3,0.92,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2718,晶悅,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2719,燦星旅,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2724,藝舍-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2726,雅茗-KY,3,3,0.8889,3,0.6667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2729,瓦城,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2732,六角,3,3,0.8889,3,0.9524,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2734,易飛網,3,3,0.7778,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2736,富野,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2740,天蔥,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2743,山富,3,3,0.8889,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2745,五福,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2752,豆府,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2754,亞洲藏壽司,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2755,揚秦,3,3,1.0,3,0.9524,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2756,聯發國際,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2916,滿心,3,3,0.83,3,0.93,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2924,宏太-KY,3,3,0.83,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2926,誠品生活,3,3,0.8889,4,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2937,集雅社,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2941,米斯特,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2947,振宇五金,3,3,1.0,4,0.9643,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2948,寶陞,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,2949,欣新網,3,3,0.8889,3,0.9259,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3064,泰偉,3,3,0.8333,3,0.8889,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3066,李洲,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3067,全域,3,3,0.8333,3,0.8889,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3071,協禧,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3073,天方能源,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3078,僑威,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3081,聯亞,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3083,網龍,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3085,新零售,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3086,華義,3,3,0.8333,3,0.8667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3088,艾訊,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3093,港建*,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3095,及成,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3105,穩懋,6,4,0.9375,4,1.0,0.0005452562704471102,高風險,正常,異常
上櫃,2023,3114,好德,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3115,富榮綱,0,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,異常
上櫃,2023,3118,進階,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3122,笙泉,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3128,昇銳,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3131,弘塑,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3141,晶宏,3,3,1.0,4,0.95,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3147,大綜,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3152,璟德,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3162,精確,3,3,0.66,3,0.66,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3163,波若威,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3169,亞信,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3171,新洲,3,3,0.89,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3176,基亞,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3178,公準,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3188,鑫龍騰,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3191,雲科,3,3,1.0,3,0.03,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3202,樺晟,3,2,1.0,4,0.9524,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3205,佰研,3,3,1.0,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3206,志豐,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3207,耀勝,3,3,0.7333,3,0.9,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3211,順達,3,3,1.0,5,0.9643,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3213,茂訊,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3217,優群,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3218,大學光,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3219,倚強科,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3221,台嘉碩,3,3,0.8889,3,0.875,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3224,三顧,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3226,至寶電,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3227,原相,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3228,金麗科,4,4,1.0,4,0.9375,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3230,錦明,4,2,1.0,5,0.93,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3232,昱捷,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3234,光環,4,4,1.0,4,0.9286,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3236,千如,4,3,1.0,3,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3252,海灣,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3259,鑫創,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3260,威剛,5,5,0.9231,5,0.9444,0.0005452562704471102,中風險,正常,異常
上櫃,2023,3264,欣銓,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3265,台星科,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3268,海德威,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3272,東碩,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3276,宇環,3,3,0.8333,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3284,太普高,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3285,微端,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3287,廣寰科,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3288,點晶,3,3,1.0,4,0.9575,0.0005452562704471102,低風險,正常,正常
